id	title	author	language	avg_rating	ratings_count	review_count
31460418	Proceedings of the Bar of New York: In Memory of James W. Gerard	New York State Bar Association		0.0	    0  	      0    
33835946	Running Companion: Finding My Partner	Barry W Graves	English	0.0	    0  	      0    
12666665	Herra Josephin valtakunta	Fabien Nury	Finnish	3.78	    169  	      6    
10460370	Causeries	Alexandre Dumas		0.0	    0  	      0    
28808320	Farliga vatten	Amanda Stevens	Swedish	3.25	    12  	      4    
30347016	Sherlock Holmes Beast of the North York Moors	John Pirillo	English	3.9	    10  	      1    
32265773	The Voice of Mizraim	John Walter Paisley		0.0	    0  	      0    
34883357	Daddy’s Anal Mega Bundle: 15 Taboo Stories	Tori Westwood		0.0	    0  	      0    
36250780	VBA EXCEL: Guía para principiantes paso a paso del lenguaje de programación de Excel	Jason Jay		0.0	    0  	      0    
41049	Bliss Street	Kristin Kenway		3.32	    76  	      5    
23129116	التحصيل في اصول الدين	سعيد فودة		5.0	    2  	      0    
27580972	Tree of Life: Love Is the Nature of Existence	Nigel Shindler		0.0	    0  	      0    
13413050	The Montreal Guide to Sex	Laura  Roberts	English	5.0	    1  	      0    
6890326	'Crown and Shamrock -- Love And Hate Between Ireland And The British Monarchy	Mary Kenny		3.33	    3  	      1    
7630013	Shadowfires	Leigh Nichols	English	3.77	    11760  	      264    
21455966	Mittelstufenmathematik: leicht erklärt	Reimund Homann		0.0	    0  	      0    
31716684	Aspects of Theism	William Angus Knight		0.0	    0  	      0    
31562661	Feuer	Robert Walser	German	3.75	    4  	      0    
6052405	The Key to the Kingdom Vol. 6	Kyoko Shitou	English	3.36	    14  	      0    
32907054	Houghton Mifflin Reading Leveled Readers: Vocab Readers 6 Pack Below Level Grade 5 Unit 1 Selection 4 Book 4 - Fun in Colonial Times	Houghton Mifflin Company		0.0	    0  	      0    
8515255	يحدث في النسيان	علي المقري	Arabic	4.08	    12  	      1    
1254081	Cluster And Classification Techniques For The Biosciences	Alan H. Fielding	English	5.0	    1  	      0    
25599809	Gesundheitscoaching: Anforderungsprofil und spezielle Herausforderungen selbständiger Gesundheitscoaches	Christian Merther	English	0.0	    0  	      0    
5146636	Painting for the Gods: Art and Aesthetics of Yoruba Religious Murals. Bolaji Campbell	Bolaji Campbell	English	3.4	    5  	      1    
33278601	Estoy En Apuros	MS Rosario Tey		5.0	    2  	      0    
501861	The Rainbow World: Japan in Essays and Translations	Burton Watson	English	3.8	    5  	      2    
15667091	Y Vivieron Felices Para Siempre?: Manifestaciones y Efectos En Las Mujeres de Algunas Formas de Violencia En La Vida Cotidiana	Edda Quiros Rodriguez	English	0.0	    0  	      0    
15047865	Forensic Odontology	Mark L. Bernstein	English	3.0	    1  	      0    
24206517	Fundamentals of Shiftwork Scheduling, 3rd Edition: Fixing Stupid	James Miller	English	4.5	    2  	      0    
30495781	Journal of Agriculture	Anonymous		0.0	    0  	      0    
26967469	1 Chronicles: Meditations on the First Book of Chronicles	H. L. Rossier	English	0.0	    0  	      0    
36099903	The Making of an Apostle, Volume 2, "For People Like Me"	Sharon Loving Ruff		0.0	    0  	      0    
32565466	Toxic Exposure Claims: A Fifty-State Survey	Bryan Coleman		0.0	    0  	      0    
34480909	Lynx Chase, Hares Dash	Jens Haakonsen		0.0	    0  	      0    
34501239	Manhunter  #30	Marc Andreyko		0.0	    0  	      0    
11857502	A white slave in America: Hiram Powers's ''Greek Slave'' and the cultural construction of race.	Beth Fadeley		0.0	    0  	      0    
8415027	The History of the Rebellion and Civil Wars in England V5: To Which Is Added an Historical View of the Affairs of Ireland	Edward Hyde, 1st Earl of Clarendon	English	5.0	    1  	      0    
18461403	Nuevo manual del promotor cultural - Tomo I: Bases teóricas de la acción y Tomo II: La acción práctica	Adolfo Colombres	Spanish	5.0	    1  	      0    
25246808	Lichens of North America: Updated and Expanded Keys	Irwin M. Brodo	English	5.0	    2  	      0    
27577	What Went Wrong? The Clash Between Islam & Modernity in the Middle East	Bernard Lewis	English	3.49	    2520  	      274    
11701569	Tasting Thanatos	Shona Husk	English	3.47	    17  	      5    
26601832	The Freemason's Monitor: Or, Illustrations of Masonry: In Two Parts	Thomas Smith Webb		0.0	    0  	      0    
20139457	To Protect and Serve with Laughter	Donald G. Hartenstine	English	0.0	    0  	      0    
19654550	Hotcakes Unto Death	Eric James Roser	English	3.0	    1  	      0    
20937354	Enslaved - A Vampire Romance Story	C.C. Phoenixx	English	3.5	    2  	      0    
19029007	DARKER THAN BLACK-漆黒の花-1巻	Yuji Iwahara	Japanese	3.33	    3  	      0    
25750651	Come petali sulla neve	Antonella Iuliano	Italian	4.63	    8  	      6    
32975172	Easterleigh Hall at War	Margaret Graham		4.05	    55  	      5    
13406625	Mirror, Mirror	Penny Lockwood Ehrenkranz	English	4.0	    3  	      2    
15624818	Nachweis Der Schmerzlinderung Durch Die Gasteiner Heilstollenkur: Ergebnisse Einer Psychologischen Und Neuroendokrinologischen Evaluierung	Anton Graf	English	0.0	    0  	      0    
30736723	スピナーベイト	此元和津也	English	0.0	    0  	      0    
29882775	The Memoirs of Sherlock Holmes	Arthur Conan Doyle		4.32	    66794  	      1439    
29045540	The Argonautic Expedition of Apollonius Rhodius	Rhodius Apollonius		5.0	    1  	      0    
6566771	Laboratory Automation Using the IBM PC	Stephen C. Gates	English	0.0	    0  	      0    
19395000	From A to B	David Axe	English	3.4	    10  	      2    
13681010	Harcourt School Publishers Math: Math Student Manipulative Kit Grade 1-2	Harcourt School Publishers	English	0.0	    0  	      0    
28993958	Christian Examiner, Volume 81	Anonymous		0.0	    0  	      0    
27962237	The Collected Works of Sir Humphry Davy ...: Discourses Delivered Before the Royal Society. Elements of Agricultural Chemistry, PT. I	State of Kansas (USA) Board of Agriculture		0.0	    0  	      0    
31541459	フットボールサミット第19回 川崎フロンターレ 夢の等々力劇場 強く、楽しく、愛されるクラブであるために	『フットボールサミット』議会		3.0	    1  	      0    
33761963	Ng I Berlin: Friedrich II C a PH, Friedrich Wilhelm I X Brandenburg, August Wilhelm C a PH, Kevin-Prince Boateng, Peter Fechter, Ad	Ngu N. Wikipedia		0.0	    0  	      0    
22420693	Sir Simon the Sincere	Kitty Wade		0.0	    0  	      0    
11892658	Crossword Connisu 15	Charles  Preston	English	0.0	    0  	      0    
2372745	Independent Black Leadership in America: Minister Louis Farrakhan, Dr. Lenora B. Fulani, Reverend Al Sharpton	Lenora Fulani	English	4.0	    2  	      0    
12323692	Painting the Perfect Picture	Mutima Jackson-Anderson		4.5	    6  	      5    
34354113	Grèce continentale	Pierre Josse	French	0.0	    0  	      0    
28657169	Entwurf Einer Anwendersprache Zur Steuerung Psychologischer Reaktionszeitexperimente	Jorg Beringer		0.0	    0  	      0    
1041918	Elmer and Snake	David McKee	English	3.34	    65  	      6    
29751567	5 keys to overcome any obstacle: my journey as amish	Sam Fisher	English	4.5	    2  	      0    
19137999	One for the Heart	Joe Bob Newman		5.0	    1  	      1    
13624786	Desert Sunrise	Raine Cantrell	English	3.54	    24  	      0    
17529169	College Mental Health Practice	Paul A. Grayson		0.0	    0  	      0    
10967527	Bassin' in New England: A Practical Guide to Productive Black Bass Angling in the Six State Region	William Chauvin	English	0.0	    0  	      0    
17132648	Heroen Der Afrikaforschung	Ludwig Gaebler		0.0	    0  	      0    
18277923	Radical Journey	Wendy Cominsky	English	5.0	    6  	      4    
22558146	Famous Folk Tales To Read Aloud	Mabel Watts	English	0.0	    0  	      0    
26190427	On the History of Political Philosophy: Great Political Thinkers from Thucydides to Locke	W. Julian Korab-Karpowicz	English	2.0	    1  	      1    
8551602	Binding Ties	Patricia A. Gray	English	0.0	    0  	      0    
15630255	Mediterranean Peoples in Transition: Asarah Sipure-'am Mi-Pi Yehude Paras	Rafael Babay	English	0.0	    0  	      0    
4310055	The Mainland Luau: How to Capture the Flavor of Hawaii in Your Own Backyard	Patricia L. Fry		0.0	    0  	      0    
8139798	Shotgun Rider	Maggie Casper		3.57	    14  	      0    
16610851	Surviving Medical School	Robert Holman Coombs		4.0	    1  	      0    
17263893	Misterele si initierea orientala	Mircea Eliade	Romanian	3.33	    3  	      0    
16310475	Genocide on Trial: The War Crimes Trials and the Formation of Holocaust History and Memory	Donald Bloxham		3.8	    5  	      0    
17677363	The Missing Link in Modern Spiritualism - The Original Classic Edition	A. Leah Underhill		0.0	    0  	      0    
25293040	Brasenose ale : a collection of verses annually presented on Shrove Tuesday by the Butler of Braseno	Anonymous	English	0.0	    0  	      0    
18440814	The Eighth Court	Mike Shevdon		3.83	    654  	      48    
17569963	Zombpunk: Stem	Christopher Blankley	English	3.15	    67  	      14    
31706419	Hang on to Love	Lovy Books	English	3.67	    12  	      0    
1659742	Essential CVS	Jennifer Vesperman	English	3.16	    32  	      2    
21208138	Owned Soul	Terri Pray	English	2.0	    1  	      0    
32552130	List of Lands in the Forest Preserve, 1909	Fish and Game New York (State) Forest		0.0	    0  	      0    
4173374	Assessment And Management Of Developmental Changes In Children	Marcene Lee Powell	English	0.0	    0  	      0    
7843173	Moll Flanders	Daniel Defoe		3.5	    34816  	      1231    
4662720	Cookie And Friends: Starter: Teacher's Book	Kathryn  Harper		0.0	    0  	      0    
14322957	The Easter Garden: A Lenten Experience for Children	Daphna Flegal	English	0.0	    0  	      0    
25971713	Dawn and Sunset: A Tale of the Oldest Cities in the Near East	Michael  Baizerman	English	0.0	    0  	      0    
4799350	Verletzungen Des Schultergelenks: 21. Jahrestagung Der Österreichischen Gesellschaft Für Unfallchirurgie, 3. 5. Oktober 1985, Salzburg: Kongressbericht	Osterreichische Gesellschaft fur Unfallchirurgie		0.0	    0  	      0    
15340261	GRE History: Frst	NOT A BOOK	English	0.0	    0  	      0    
27126018	Sex After 45	Alejandro De Artep		0.0	    0  	      0    
28946573	Harry Potter et le prisonnier d'Azkaban	J.K. Rowling	French	4.53	    2007644  	      37248    
23161942	Belleau Wood	Garth Brooks	English	0.0	    0  	      0    
35468433	Legumes: The Super Foods That Should Be Regulars on Your Plate	Swarna Moldanado		0.0	    0  	      0    
31977029	A General View of the History and Organisation of Public Education in the German Empire	George J Tamson		0.0	    0  	      0    
36176619	Klein and Wagner	Hermann Hesse		0.0	    0  	      0    
35285415	Falsely Accused	Margaret Tanner		3.93	    15  	      8    
1511565	Iskusenja Demokratije	Milan Grol	English	3.5	    2  	      0    
101179	Cloak of the Illuminati	William Henry	English	3.59	    41  	      7    
4736527	Old Soldiers Sometimes Lie	Richard Hoyt	English	3.0	    4  	      2    
29631138	The Captive Scot	Molly Stuart	English	2.85	    13  	      1    
7899852	Handbook of Conducting	Karl Van Hoesen	English	0.0	    0  	      0    
16102814	Something Missing	Matthew Dicks	English	3.72	    3178  	      763    
4903833	Agriculture In Vanuatu: A Historical Review	Barry Weightman		0.0	    0  	      0    
32042126	North Of Kent	Florence May	English	0.0	    0  	      0    
7188624	Wettbewerb versus Regulierung im deutschen Gesundheitswesen: zwischen Planungsansatz und unternehmerischem Denken	Stephan Helm	German	0.0	    0  	      0    
19024792	eibuidanyuunosubete	sakuragishun	English	0.0	    0  	      0    
12159128	The New World Order And The Security Council: Testing The Legality Of Its Acts	Mohammed Bedjaoui	English	4.0	    1  	      0    
28667145	7 Stories This Week	Sophie Sin		0.0	    0  	      0    
12697394	Born in the Country: A History of Rural America	David B. Danbom		3.67	    24  	      1    
11275238	Rethinking Communicative Interaction: New Interdisciplinary Horizons	Colin B. Grant		0.0	    0  	      0    
32484734	100 Transformational Figures for the Ages' Series: Carl Friedrich Gauss German Mathematician	Wan Jian		0.0	    0  	      0    
13444462	The Mirrors Of Truth	George Mendoza		0.0	    0  	      0    
31437169	Owls of the Northern Hemisphere	Karel H. Voous	English	0.0	    0  	      0    
31324433	Urbane	D.J. Butler		5.0	    1  	      1    
16344309	Lewis and Clark for Dummies	Sammye J. Meadows		4.17	    6  	      1    
1039044	Lake With No Name: A True Story Of Love And Conflict In Modern China	Diane Wei Liang	English	3.57	    127  	      21    
26241051	The Atlantic Monthly, Volume 07, No. 42, April, 1861 A Magazine of Literature, Art, and Politics	Various	English	0.0	    0  	      0    
35565028	Prizewinner: Danger and passion on safari!	Lynn Steblecki		3.5	    2  	      0    
22150870	Developing Basketball Skills For Youth	Marcus Owens	English	5.0	    1  	      0    
8607218	The Cost of Land Use Decisions: Applying Transaction Cost Economics to Planning and Development	Edwin Buitelaar	English	0.0	    0  	      0    
7174615	Poesía	Iñigo López de Mendoza Santillana	Spanish	0.0	    0  	      0    
26920565	Dare	Mary W. Glascock		0.0	    0  	      0    
36029701	Femmes, Parole Et Espace Public Au Cameroun: Analyse de Textes Des Litteratures Ecrite Et Populaire	Flora Amabiamina		0.0	    0  	      0    
17202870	Witch Blood	Donna Ansari	English	3.93	    86  	      5    
30685049	Blood Stain Vol. 1	Linda Sejic		3.84	    388  	      88    
22842996	احکام خانواده در پرتو فقه اسلامی	ناصر مکارم شیرازی		5.0	    2  	      0    
15653114	Wohin Geht Die Sprache?: Wirklichkeit, Kommunikation, Kompetenz	Gerd Bacher	English	0.0	    0  	      0    
33402946	Katteni Shinzentaisisiki Thai no samayoikata	Santa Masanori	English	0.0	    0  	      0    
12922761	Farm Livestock - With Information on Cattle, Sheep, Pigs and Horses	V.C. Fishwick	English	0.0	    0  	      0    
26830511	Анатомия на човешките отношения	М. Аргайл, М. Хендерсън	Bulgarian	0.0	    0  	      0    
8030090	The International Journal of Knowledge, Culture and Change Management: Volume 9, Number 1	Mary Kalantzis	English	0.0	    0  	      0    
3285765	Super Wordoku: Puzzle Fun for Word Lovers	James Riley	English	4.67	    3  	      0    
2077474	Big Chief Elizabeth: The Adventures and Fate of the First English Colonists in America	Giles Milton	English	3.94	    688  	      67    
31989462	La Isla del Tesoro	Robert Louis Stevenson		3.82	    316403  	      8120    
19260672	Köstlich essen - Cholesterin senken: Über 150 Rezepte: Endlich gute Blutfettwerte	Anne Iburg	English	0.0	    0  	      0    
30594225	The True Cross: A Legend of the Church	George Whyte-Melville		0.0	    0  	      0    
32459436	Canto de sirena	Gregorio Martínez	Spanish	3.88	    8  	      2    
28128586	Organising Justice in the Islamic World, 1250 1750	David S Powers		0.0	    0  	      0    
30562056	Foundations of Pyschiatry	William A. White		0.0	    0  	      0    
206501	Scientific Applications Of Neural Nets: Proceedings Of The 194th W. E. Heraeus Seminar Held At Bad Honnef, Germany, 11 13 May 1998	J. Desmond Clark	English	0.0	    0  	      0    
17600666	The Semantics of Aspect and Modality: Evidence from English and Biblical Hebrew	Galia Hatav		0.0	    0  	      0    
23048537	The New Barbarism and the Modern West: Recognizing an Ethic of Difference	Toivo Koivukoski		0.0	    0  	      0    
31163711	Applied Budgeting Techniques for the Public Sector	Aman Khan		0.0	    0  	      0    
2851751	Simple Cooking	J.H. Campbell	English	0.0	    0  	      0    
12209881	Ulysses Moore Book 10	Pierdomenico Baccalario	Korean	3.97	    294  	      4    
20230567	Dawn of Craven: The Alchemist	T.S. Hana	English	5.0	    1  	      0    
29605952	Adobe Illustrator desde Cero: Guia Práctica	Jimmy Hernández Torres	English	0.0	    0  	      0    
18887241	You Can Change	Tim Chester	English	4.28	    1069  	      83    
7261673	The Desert Prince	Jennifer Lewis	English	3.32	    82  	      12    
29264452	The Woodlanders; A Novel	Thomas Hardy		3.83	    11841  	      393    
36223227	A Pack for Christmas	G.R. Renee		0.0	    0  	      0    
27592168	Lake Lansing Fun Book: A Fun and Educational Book about Lake Lansing	Jobe David Leonard		0.0	    0  	      0    
18602924	Star Quest: Challenge of Renspur	Glenn K. Fannin Jr.		0.0	    0  	      0    
23497519	Kaiserhofstraße 12	Valentin Senger	English	4.8	    5  	      0    
8396469	Tom Swift Among The Fire Fighters	Victor Appleton	English	3.79	    48  	      3    
2715014	The Contemporary Essay	Donald Hall		3.89	    18  	      3    
27020247	Traffic in Souls	Eustace Hale Ball		0.0	    0  	      0    
15842495	Your Life, Your Health Share Your Health Data Electronically: It May Save Your Life	Joseph H. Kanter		0.0	    0  	      0    
20820478	Χορός μεταμφιεσμένων	Pär Lagerkvist	Greek, Modern (1453-)	3.55	    22  	      3    
5648678	The Prophets of Allah Volume V	Suhaib Hamid Ghazi	English	3.0	    1  	      1    
26846439	SOUVENIRS EN LIGNE	Philippe FONTANEL	English	0.0	    0  	      0    
21188118	Highland King	Jeff Blackmer	English	1.0	    1  	      0    
17125386	The Revelation of Restoration	Ben Attah		0.0	    0  	      0    
34664597	Geachte Mr. Knightley	Katherine Reay	Dutch	3.94	    8731  	      1608    
12526749	Los nombres del aire	Alberto Ruy Sánchez		3.72	    189  	      18    
30258057	Mladost i strasti	Vladimir Dimitrijević	Serbian	1.0	    1  	      1    
1371814	The Secret of Phantom Lake	William Arden		3.78	    1052  	      27    
5851454	Transforming Vocation	Sam Portaro	English	3.67	    3  	      0    
3659235	The Rhs Allotment Notebook	Lia Leendertz		0.0	    0  	      0    
24872723	Venomous Relationships: Learn how to avoid common relationship bloopers	Tamara Neal	English	4.4	    5  	      3    
4071639	PC and Mac Handbook: Systems, Upgrades and Troubleshooting	Steve Heath	English	0.0	    0  	      0    
4534387	Medical And Surgical Management Of Adrenal Diseases	Jay Knipstein	English	0.0	    0  	      0    
7860306	Lucado Life Lessons Study Bible-NKJV	Max Lucado	English	4.88	    56  	      6    
28820583	The Navigator Part 1: A Single Short Story	Clifton Kenny	English	4.17	    12  	      6    
15056291	4th World Surfactants Congress: Volume 2	The Royal Society of Chemistry	English	0.0	    0  	      0    
23047712	Manson's Tropical Diseases	Jeremy Farrar		5.0	    1  	      0    
12913894	Neuropeptides: Methods and Protocols	Adalberto Merighi	English	0.0	    0  	      0    
1624763	Help When It Hurts: How to Help, What to Do	Leora Kuttner	English	0.0	    0  	      0    
10176041	My Happy Easter Book: Matthew 27:57-28:10 for Children	Gloria A. Truitt	English	5.0	    1  	      0    
24407349	Little Leveled Readers: Squanto, The Pilgrim's Friend	Susan Washburn Buckley	English	0.0	    0  	      0    
7131271	Rosary Novena's to Our Lady	Charles V. Lacey	English	4.77	    13  	      0    
6157987	Reconstructing the Balkans: A Geography of the New Southeast Europe	Derek R. Hall	English	0.0	    0  	      0    
7992299	The King's General	Daphne du Maurier	English	3.88	    2726  	      251    
25375115	Das Sony Alpha 7 System: Das Handbuch zur Alpha 7 II, Alpha 7S, Alpha 7R und Alpha 7	Martin Vieten	English	2.0	    1  	      0    
17141871	66 Books One Story: A Family Guide to Every Book of the Bible	Paul Reynolds	English	3.7	    10  	      1    
32441341	Hans Christian Andersen's Fairy Tales: The Ugly Duckling, Thumbelina, and Other Stories	Hans Christian Andersen		4.0	    1  	      0    
15310121	Manufacturing Technology for Higher Technicians	W. Bolton	English	5.0	    1  	      0    
34269024	The Story of My Life	John A. Ward		0.0	    0  	      0    
11701824	Zero Minus Ten	Raymond Benson		3.49	    805  	      47    
15475934	Las Especies de Caza En Espa~na: Biologia, Ecologia y Conservacion	Fernando Ballesteros	English	0.0	    0  	      0    
1203999	Opening to You: Zen-Inspired Translations of the Psalms	Anonymous	English	3.75	    16  	      3    
11875043	Bingo 1	Maki Hashiba		4.0	    2  	      0    
1025900	Get Smart!: About Modern Romantic Relationships: Your Personal Guide to Finding Right and Real Love	Michelle Casto	English	5.0	    1  	      0    
17063302	Managing Fraud Risk: A Practical Guide for Directors and Managers	Stephen Giles		4.0	    2  	      0    
855079	Pearl Harbor Papers	Donald M. Goldstein	English	4.0	    7  	      1    
18931783	Star Wars Tales Volume 1	Dave Land	English	3.89	    875  	      34    
17401376	The Cross Over	Allison Agius	English	5.0	    3  	      2    
26569692	M.I.A.	Tasha Bullock	English	4.57	    7  	      2    
26278793	Egypt's Place in Universal History, Vol. 2 of 5: An Historical Investigation in Five Books	Christian C Josias Bunsen		0.0	    0  	      0    
23996889	Katze vermisst: Wie ich meinen Kater Tibby gestalkt habe - Eine wahre Geschichte über Liebe, Verzweiflung und GPS-Technik	Caroline Paul	English	3.75	    3610  	      547    
31435431	The Law Of Love: Wanting You	Sarah J. Brooks	English	4.39	    23  	      1    
33019969	Das Leben fällt, wohin es will	Petra Hülsmann	German	4.31	    152  	      23    
6100706	Japanese Inspired Knits	Marianne Isager	English	3.4	    50  	      8    
19500273	The Deceivers: Allied Military Deception in the Second World War	Thaddeus Holt	English	3.72	    67  	      8    
1523483	Selections from Political Writings, 1921-1926	Antonio Gramsci	English	4.4	    10  	      4    
25184335	When From My Square of Window Pan I Draw the Curtain to One Side	Solea Razvan	English	3.0	    2  	      0    
28508311	Ao Cair do Tempo	Fernando Teixeira de Matos	Portuguese	0.0	    0  	      0    
20684363	Don't Just Do Something, Sit There	Bob Thomson		5.0	    1  	      0    
25936057	Awaken the Flame: A book of Love, Kundalini, and Liberation	Akasha Rainbow	English	4.5	    2  	      0    
2507927	Explorations in Precalculus Using the Ti 83/83 Plus/84 Plus/86	Deborah Jolly Cochener	English	5.0	    1  	      0    
13296451	Conv Eng/Korean Cs/Bk	Crown Publishing Group	English	0.0	    0  	      0    
32865176	Blood Curse: A Werewolf For Hire Novel	Nic Brown		5.0	    1  	      1    
5920680	Economic Reform: The Objective Basis for World Peace	Thomas J. Kuna-Jacob	English	0.0	    0  	      0    
16224144	Der Balkon: Umwege aus der Depression	Jens Tiedemann		0.0	    0  	      0    
17760590	The History of Mary Prince	Mary Prince		3.62	    1109  	      92    
9789808	Renewable Energy, Vol. 1	Nigel Saunders	Korean	2.0	    1  	      0    
16740797	Morj RV	Jesse Russell		0.0	    0  	      0    
17058479	Barn Raising	Dave and Pat Sargeant		0.0	    0  	      1    
28482400	العابر	محمد نجيب عبدالله	Arabic	3.52	    46  	      22    
31978006	Evolutional Ethics and Animal Psychology	Edward Payson Evans		0.0	    0  	      0    
11153772	Vineland	Thomas Pynchon	Italian	3.66	    7959  	      491    
34889107	Japan, South Korea, and the United States Nuclear Umbrella: Deterrence After the Cold War	Terence Roehrig		0.0	    0  	      1    
14742958	Límites en la amistad. México y Estados Unidos.	Jorge G. Castañeda	Spanish	4.0	    15  	      2    
7696445	The Black Ship: Concerning the Sovereign Company of Pandemonium, the Royal Blood of Chaos and the Dominion of Eternal Night	Malphas	English	4.07	    14  	      1    
30472712	Poems	Roderic Joseph Quinn		0.0	    0  	      0    
7326653	Giant Molecules: Here, There, and Everywhere	Alexander Y. Grosberg	English	5.0	    2  	      0    
36358497	Low-Carb Diät Hunger zügeln, Gewicht verlieren, Depotfett abbauen und Blutzuckerspiegel senken	Melanie Richter		0.0	    0  	      0    
272507	Lindbergh	A. Scott Berg	English	4.11	    2778  	      224    
29111741	Customs Gazette	China Hai Guan Zong Shui Wu Si Shu		0.0	    0  	      0    
22860032	Mi hijo era de ETA	José Ramón Goñi		3.29	    7  	      3    
22473782	Liberty's Land	Mary Ann Kerr	English	4.0	    1  	      0    
22051077	Mayo Clinic Guide to Pain Relief	Barbara Bruce	English	4.0	    3  	      2    
5712246	Proceedings Of The 10th International Conference On Textures Of Materials: Icotom 10: Clausthal, Germany, 20 24 September 1993	H.J. Bunge		0.0	    0  	      0    
26940749	The Life and Letters of Lafcadio Hearn, Vol. 2 of 2	Elizabeth Bisland		4.25	    4  	      0    
27938244	The Congress of Letters	Fred Newton Scott		0.0	    0  	      0    
36104827	Yanka and the Dragons	Russell J. Fellows	English	0.0	    0  	      0    
4816684	International economics in an integrated world	Arthur B. Laffer	English	0.0	    0  	      0    
34750167	The Templar Mission to Oak Island and Beyond: Search for Ancient Secrets: The Shocking Revelations of a 12th Century Manuscript	Zena Halpern		3.69	    16  	      2    
36457987	توصیه های پزشکی عارفان	محمد بستان	Farsi	0.0	    0  	      0    
23393780	Alphabets From Early Samplers	Marsha Van Valin	English	0.0	    0  	      0    
15027155	Teachers Manual - Collaborations 2	Jann Huizenga	English	0.0	    0  	      0    
18291335	Manual of Photography	Ralph E. Jacobson		4.0	    7  	      0    
36265040	Love of the Wolf	Mia Pritchett		5.0	    1  	      0    
2050819	Schweigen über Guernica	Christoph Janacs	German	3.0	    1  	      0    
26553432	Etchbooks Jesse, Qbert, Blank	NOT A BOOK		0.0	    0  	      0    
9789741	THE RING	Kirby Wright	English	5.0	    1  	      0    
31512686	Hudson-Fulton Celebration, September 25 to October 9, 1909: A Brochure for the Use of the Schools of the State	University of the State of New York		0.0	    0  	      0    
25347154	Каникулы в Простофилино	Дарья Донцова	Russian	2.64	    11  	      0    
12363271	Anarquistas Da Russia: Piotr Kropotkin, Mikhail Bakunin, Victor Serge, Gregori Maximoff, Alexander Berkman, Vera Zasulitch, Victor Yarros	Source Wikipedia	Portuguese	0.0	    0  	      0    
34355476	The Dragonslaying Maiden	Daniel Pertierra		4.22	    9  	      1    
28063694	Poetical Works ... Chronologically Arranged	Robert Burns		4.07	    56  	      6    
11903708	The Hollow Woman	Simon  Ritchie	English	0.0	    0  	      0    
31567279	Keeping Shtum and Other Communication Strategies: A disruptive look at public relations, reputation and crisis management that redefines communication strategy	Steven Olivant	English	0.0	    0  	      0    
25944712	Dark Alpha's Claim	Donna Grant		4.04	    900  	      151    
32716155	Ce qu'il nous faut, c'est un mort	Hervé Commère	English	3.41	    17  	      2    
18505187	Glimpses of Four Continents	Richard Grenville		0.0	    0  	      0    
7921138	Eclection II	Write Together Publishing	English	0.0	    0  	      0    
35145743	Saying the Unsayable: Monarchy and Democracy in Thailand	Soren Ivarsson		0.0	    0  	      0    
10701897	Country Analysis Briefs	DIANE Publishing Company		0.0	    0  	      0    
335161	Beyond the Storm: Treating the Powerless and the Powerful in MOBUTU'S Congo/Zaire	William T. Close	English	4.0	    8  	      2    
33637492	Purgatory Sin	Mike Dagons	English	0.0	    0  	      0    
21795313	الثورة الفرنسية	حسن جلال	Arabic	4.07	    148  	      34    
6243929	Hunchback of Notre Dame	Victor Hugo	English	3.97	    135908  	      3338    
31501788	Global Financial Turbulence in the Euro Area: Polish Perspective	Alojzy Z Nowak		0.0	    0  	      0    
23408719	Delven Dawn	William N Kyle		0.0	    0  	      0    
23218651	Southern Perfection	Casey Peeler		4.04	    329  	      120    
1947076	The Unpredictable Bride	Barbara Cartland	English	3.61	    88  	      8    
22745607	"Fitting Exercise Into A Busy Schedule" You Can Do It	S. Mills	English	0.0	    0  	      0    
15996419	Storia di Gordon Pym	Edgar Allan Poe	Italian	3.51	    5034  	      481    
2784939	Waterdance	Howard Schatz		4.56	    25  	      0    
26962881	Religious Freedom in American Education	Joseph Henry Crooker		0.0	    0  	      0    
33219999	Sabina Nude Pussy Close Up - Big Tits and Wide Open Legs	Bad Girl	English	0.0	    0  	      0    
6407936	The Inland Sea	Brandon Shimoda	English	5.0	    14  	      0    
27557462	From the Teeth of the Tide	Charles G.D. Roberts	English	3.0	    1  	      0    
33007805	The Art of Flirting	Anthony Ekanem		0.0	    0  	      0    
22928408	The Story of Medicine	Vernon Coleman	English	4.25	    4  	      0    
14835691	Springer Handbook of Lasers and Optics	Frank Trger	English	0.0	    0  	      0    
15975249	Balat Ilyas Bey Kulliyesi. Tarih, Mimari Restorasyon / Balat Ilyas Bey Complex: History, Architecture, Restoration	M. Baha Tanman	Turkish	0.0	    0  	      0    
29403596	Fado dos desejos	Chiquinha Gonzaga	English	0.0	    0  	      0    
22970710	Status and Understanding of Groundwater Quality in the San Diego Drainages Hydrogeologic Province, 2004: California Gama Priority Basin Project	Michael T Wright		0.0	    0  	      0    
28864616	Host - Pathogen Interaction: Microbial Metabolism, Pathogenicity and Antiinfectives	Gottfried Unden		0.0	    0  	      0    
1595402	Remembering America: A Sampler Of The Wpa American Guide Series	Archie Hobson	English	3.5	    10  	      1    
19300350	Damms store bok om urter	Jekka McVicar	Norwegian	0.0	    0  	      0    
35831422	Inspiration Journal: 100 Days Of Motivation: Thought Provoking Questions And Prompts – Inspired  Motivated In Less Than 10 Minutes A Day	Amy J. Blake		0.0	    0  	      0    
